URL,Provider,Title,ReviewStars,Number_of_review,Duration_Week,Duration_per_week,Cost,Description,Course_Level,Enrollment_Number
https://www.futurelearn.com/courses/software-development-python-java-introducing-java,FutureLearn,Software Development with Python and Java: Introducing Java,,,4 weeks,4 hrs per week,,"You’ll gain an introduction to Java so that you can draw on more than one programming language for your work. You’ll learn the basics of how it works, and the variables, data types and operators, arrays, and control statements used within it.",,This course is part of the Software Development with Python and Java ExpertTrack
https://www.futurelearn.com/courses/software-development-python-java-prepare-for-a-software-development-career,FutureLearn,Software Development with Python and Java: Prepare for a Software Development Career,,,4 weeks,4 hrs per week,,"This final course is an opportunity to go back over everything that you’ve learned and add some final functions to your skillset. This includes defining object-oriented programming in relation to Java, as well as describing the use of methods, strings, inheritance, and more.",,This course is part of the Software Development with Python and Java ExpertTrack
https://www.futurelearn.com/courses/software-development-python-java-understanding-python,FutureLearn,Software Development with Python and Java: Understanding Python,,,4 weeks,4 hrs per week,,"You’ll also look at its dynamic semantic, and key aspects of the code syntax. By the end of this course, you should feel confident with a number of basic processes before moving on to the next course in this ExpertTrack.",,This course is part of the Software Development with Python and Java ExpertTrack
https://www.futurelearn.com/courses/system-testing-and-maintenance-et,Coventry University,System Security Testing and Maintenance,,,2 weeks,5 hrs per week,,"Upon completion of this course you’ll have the skills and confidence to test and maintain your system’s security over time, and adapt your design in order to cope with new threats or vulnerabilities.",,This course is part of the Information Security Design and Development ExpertTrack
https://www.futurelearn.com/courses/gaming-big-data,University of Dundee,Data Science in the Games Industry,4.4,(7 reviews),4 weeks,3 hrs per week,Included in Unlimited,You’ll learn how to build better gaming experiences and increase profits.,Introductory level,"6,076 enrolled on this course"
https://www.futurelearn.com/courses/robotic-future,The University of Sheffield,Building a Future with Robots,4.8,(37 reviews),3 weeks,3 hrs per week,Included in Unlimited,"You’ll build up a picture of the principles and the fundamental challenges of robotic design, and demonstrate how research is working to overcome these.",Open level,"24,366 enrolled on this course"
https://www.futurelearn.com/courses/the-laws-of-digital-data-content-and-artificial-intelligence,The University of Law,"The Laws of Digital Data, Content and Artificial Intelligence (AI)",4.7,(38 reviews),3 weeks,1 hr per week,Included in Unlimited,You’ll also discover the challenges that new technologies present to the legal profession and what future laws we may need.,Intermediate level,"4,794 enrolled on this course"
https://www.futurelearn.com/courses/create-accessible-interfaces,UAL Creative Computing Institute & Institute of Coding,Create Accessible Interfaces,4.5,(15 reviews),4 weeks,2 hrs per week,Included in Unlimited,"Ultimately you’ll learn how to use JavaScript and CSS to allow users to customise their experience, and design clear, creative interfaces.",Introductory level,"2,299 enrolled on this course"
https://www.futurelearn.com/courses/apply-creative-machine-learning,UAL Creative Computing Institute & Institute of Coding,Apply Creative Machine Learning,4.8,(19 reviews),4 weeks,2 hrs per week,Included in Unlimited,"You’ll explore the full extent of machine learning systems’ abilities, specifically in relation to the creative industries.",Intermediate level,"4,122 enrolled on this course"
https://www.futurelearn.com/courses/create-expressive-video-games,UAL Creative Computing Institute & Institute of Coding,Create Expressive Videogames,4.6,(16 reviews),4 weeks,2 hrs per week,Included in Unlimited,This courses uses an explicitly intersectional feminist framework of game design and analysis. It emphasizes the creation of small independent games that allow developers to talk about their experiences.,Introductory level,"4,236 enrolled on this course"
https://www.futurelearn.com/courses/introduction-to-virtual-reality,Lancaster University & Institute of Coding,"Introduction to Virtual, Augmented and Mixed Reality",4.8,(153 reviews),2 weeks,2 hrs per week,Free digital upgrade,Featured in the UK government’s The Skills Toolkit collection.,,"Lancaster University are offering everyone who joins this course a free digital upgrade, so that you can experience the full benefits of studying online for free. This means that you get:"
https://www.futurelearn.com/courses/learning-network-age,University of Southampton,Learning in the Network Age,4.8,(10 reviews),2 weeks,4 hrs per week,Included in Unlimited,"In this world where knowledge is widely distributed, accessibility is determined by and dependent on the strength of an individual’s learning network. This course will equip you with the skills needed to succeed in education, in this networked age. You’ll explore our digital differences and how to address them and examine ways to grow and manage your own personal learning network.",Introductory level,"7,608 enrolled on this course"
https://www.futurelearn.com/courses/supercomputing,"Partnership for Advanced Computing in Europe (PRACE), The University of Edinburgh & SURFsara",Supercomputing,4.7,(24 reviews),5 weeks,3 hrs per week,Included in Unlimited,"EPCC is a PRACE partner, operates the UK national supercomputer ARCHER and has a long history of developing and delivering training.",Introductory level,"13,964 enrolled on this course"
https://www.futurelearn.com/courses/an-introduction-to-physical-computing,Lancaster University & Institute of Coding,Introduction to Physical Computing,4.8,(121 reviews),2 weeks,2 hrs per week,Free digital upgrade,Featured in the UK government’s The Skills Toolkit collection.,,"Lancaster University are offering everyone who joins this course a free digital upgrade, so that you can experience the full benefits of studying online for free. This means that you get:"
https://www.futurelearn.com/courses/designing-a-feminist-chatbot,UAL Creative Computing Institute & Institute of Coding,Design a Feminist Chatbot,4.8,(45 reviews),4 weeks,2 hrs per week,Included in Unlimited,"On this course, you’ll study feminism and its relationship to technology in order to help you build a feminist chatbot. You’ll learn feminist design tools and basic coding skills, before applying them to designing and programming a chatbot of your own.",Open level,"5,334 enrolled on this course"
https://www.futurelearn.com/courses/intro-to-quantum-computing,Keio University,Understanding Quantum Computers,4.7,(59 reviews),4 weeks,5 hrs per week,Included in Unlimited,"※このコースは日本語版もございます。
The Japanese version of this course is available.",Intermediate level,"14,210 enrolled on this course"
https://www.futurelearn.com/courses/vet-school-application-support,The University of Nottingham,Virtual Work Experience and Exploring the Veterinary Profession,4.8,(445 reviews),2 weeks,3 hrs per week,Included in Unlimited,You’ll also explore the different roles available outside of general practice and find out the great opportunities such a degree can bring.,Introductory level,"24,061 enrolled on this course"
https://www.futurelearn.com/courses/artificial-intelligence-technology-application,Taipei Medical University,Applications of AI Technology,4.5,(20 reviews),4 weeks,2 hrs per week,Included in Unlimited,"You’ll discover deep learning in week three, as you learn how self-flying drones are trained using VR. On the final week of the course, you’ll explore fisheries management, and learn how AI can keep ocean fisheries sustainable.",Intermediate level,"4,427 enrolled on this course"
https://www.futurelearn.com/courses/artificial-intelligence-in-bioinformatics,Taipei Medical University,Artificial Intelligence in Bioinformatics,4.4,(13 reviews),3 weeks,2 hrs per week,Included in Unlimited,You’ll put your learning into practice at the end of the course when you’ll be asked to organise and summarise data results for an academic paper in bioinformatics that’s fit for publication.,Introductory level,"2,609 enrolled on this course"
https://www.futurelearn.com/courses/representing-data-with-images-and-sound,Raspberry Pi Foundation & National Centre for Computing Education,Data Representation in Computing: Bring Data to Life,4.8,(29 reviews),3 weeks,2 hrs per week,Included in Unlimited,"This online course from the Raspberry Pi Foundation explores how computers do interesting things with data. You’ll discover how to represent and manipulate text, images and sound and compression and other algorithms.",Introductory level,"6,043 enrolled on this course"
https://www.futurelearn.com/courses/anatomy-know-your-abdomen,University of Leeds,Anatomy: Know Your Abdomen,4.7,(244 reviews),2 weeks,2 hrs per week,Included in Unlimited,"You will look at the anterior (front) abdominal wall, exploring how the ‘abs’ are considered in relation to health and beauty. You’ll then move on to look at the composition of the gastrointestinal tract. Focussing on common problems that can occur in this tract, you’ll hear from an abdominal surgeon about the work he does to treat and cure such problems.",Introductory level,"141,477 enrolled on this course"
https://www.futurelearn.com/courses/combating-corrosion-an-introduction-to-socorro,The University of Kent & SOCORRO,Combatting Corrosion: An Introduction to SOCORRO,,,2 weeks,2 hrs per week,Included in Unlimited,"Guided by experts from the SOCORRO project team, you’ll finish the course with a solid understanding of corrosion and the modern solutions to tackle the problem before it puts lives or the environment at risk.",Introductory level,2 weeks
https://www.futurelearn.com/courses/ecology-and-wildlife-conservation,University of Leeds,Ecology and Wildlife Conservation,4.6,(274 reviews),2 weeks,2 hrs per week,Included in Unlimited,"In Week 2, you’ll learn about ecosystems and how they’re influenced by human activity. You’ll use case studies to explore the reasons behind the bee decline across the world, and examine fish species in tropical seas to see at first-hand how climate change damages coral reefs.",Introductory level,"31,255 enrolled on this course"
https://www.futurelearn.com/courses/exploring-cancer-medicines,University of Leeds,Exploring Cancer Medicines,4.3,(75 reviews),2 weeks,2 hrs per week,Included in Unlimited,"You will research the use and development of cancer medicines, focusing on chemotherapy. In addition, through an exploration of how science is communicated to the general public, you will also look at the skills you need to become an effective science writer.",Introductory level,"54,957 enrolled on this course"
https://www.futurelearn.com/courses/planet-earth,University of Leeds,Planet Earth: Understanding and Protecting our Environment,4.8,(11 reviews),2 weeks,3 hrs per week,Included in Unlimited,"You’ll then explore how invasive species are altering ecosystems, look at how scientists are monitoring their spread, and propose ways to restore the natural balance. You’ll also find out how scientists are monitoring the effects of climate change and how they can inform effective land use management in future.",Open level,"2,142 enrolled on this course"
https://www.futurelearn.com/courses/transport-systems-global-issues-and-future-innovations,University of Leeds,Transport Systems: Global Issues and Future Innovations,4.8,(43 reviews),2 weeks,4 hrs per week,Included in Unlimited,You will also consider how technologies such as connected and autonomous vehicles and high-speed rail might address global issues.,Introductory level,"9,287 enrolled on this course"
https://www.futurelearn.com/courses/business-analytics-forecasting,National Tsing Hua University (NTHU),Business Analytics Using Forecasting,4.5,(16 reviews),6 weeks,3 hrs per week,Included in Unlimited,"You’ll examine how to define a forecasting task and workflow. You’ll understand how to evaluate forecasting performance, analysing different forecasting methods. Ultimately, you’ll be able to implement your own practical forecasting process.",Intermediate level,"18,965 enrolled on this course"
https://www.futurelearn.com/courses/moons,The Open University,Moons,4.8,(213 reviews),8 weeks,3 hrs per week,Included in Unlimited,The course was produced with the kind support of Dangoor Education.,Open level,"60,035 enrolled on this course"
https://www.futurelearn.com/courses/higgs,The University of Edinburgh,The Discovery of the Higgs Boson,4.6,(11 reviews),7 weeks,5 hrs per week,Included in Unlimited,"Photo of Professor Higgs © Peter Tuffy, The University of Edinburgh",Open level,"37,593 enrolled on this course"
https://www.futurelearn.com/courses/overview-and-formulation-of-biotechnology-products,Taipei Medical University,Pharmacotherapy: Understanding Biotechnology Products,4.5,(11 reviews),6 weeks,2 hrs per week,Included in Unlimited,"Ultimately, you’ll discover the full scope of biotechnology products, from bench research to clinical use, and learn how to evaluate PK/PD correlations of biotechnology products.",Introductory level,"2,698 enrolled on this course"
https://www.futurelearn.com/courses/build-an-escape-room-through-maths-and-logic-in-computing,Raspberry Pi Foundation & National Centre for Computing Education,Understanding Maths and Logic in Computer Science,4.8,(29 reviews),3 weeks,2 hrs per week,Included in Unlimited,"You will build your understanding of a range of topics, including using logic and mathematical operators in programming, and converting numbers to binary. Through practical activities you will become more comfortable with concepts including logical operators, truth tables, and logic gates.",Intermediate level,"8,452 enrolled on this course"
https://www.futurelearn.com/courses/environmental-challenges-justice,University of Leeds,Environmental Challenges: Justice in Natural Resource Management,4.7,(22 reviews),2 weeks,5 hrs per week,Included in Unlimited,This course explores three aspects of justice and applies these to environmental issues surrounding natural resource management around the world. It also introduces the Strategic Environmental Assessment and Terms of Reference.,Open level,"24,536 enrolled on this course"
https://www.futurelearn.com/courses/heart-health,University of Reading,Heart Health: A Beginner's Guide to Cardiovascular Disease,4.9,(93 reviews),4 weeks,3 hrs per week,Included in Unlimited,"You’ll cover both theory and practical aspects of heart health, learning from lab demonstrations and practical activities so you better understand your own heart.",Open level,"65,144 enrolled on this course"
https://www.futurelearn.com/courses/an-introduction-to-machine-learning-in-quantitative-finance,UCL (University College London),An Introduction to Machine Learning in Quantitative Finance,,,4 weeks,3 hrs per week,Premium course,"With the help of their extensive research and experience, you’ll be empowered to solve real-world financial challenges through the application of modern machine learning methods.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/plant-phenotyping-technologies,The University of Nottingham & University of Lincoln,Introduction to Plant Phenotyping Technologies,,,4 weeks,1 hr per week,Included in Unlimited,"By the end of this course, you’ll have been introduced to some phenotyping equipment, concepts and data, and thought about how to use this data to inform crop production.",Introductory level,4 weeks
https://www.futurelearn.com/courses/building-information-modelling,Coventry University,An Introduction to Building Information Modelling,4.6,(37 reviews),2 weeks,3 hrs per week,Included in Unlimited,"This course will help you develop a better understanding of BIM, the role it plays within the industry, and act as a gateway to further study in construction management and BIM.",Introductory level,"10,614 enrolled on this course"
https://www.futurelearn.com/courses/biochemistry,UEA (University of East Anglia),Biochemistry: the Molecules of Life,4.7,(101 reviews),3 weeks,3 hrs per week,Included in Unlimited,"This course will also give you an introduction to some of the biochemistry careers available, looking at jobs and opportunities available to those who study biochemistry.",Introductory level,"44,569 enrolled on this course"
https://www.futurelearn.com/courses/motion-capture-course,University of Oslo,Motion Capture: The Art of Studying Human Activity,,,6 weeks,3 hrs per week,Included in Unlimited,"This online course from the University of Oslo is for everyone interested in human motion capture. You’ll start by learning the basics of human anatomy and biomechanics. Then we’ll move on to setting up, calibrating and recording with an infrared optical motion capture system. Some other sensing technologies will also be presented, including accelerometers, muscle sensors, and video recordings. Examples will be given of how such systems are used in various types of music research. Finally, you’ll learn about some of the ethical and legal challenges of working with human motion capture.",Introductory level,651 enrolled on this course
https://www.futurelearn.com/courses/pupillometry-course,University of Oslo,Pupillometry: The Eye as a Window Into the Mind,,,6 weeks,3 hrs per week,Included in Unlimited,"By the end of this course, you’ll have an overview of pupillometry and eye tracking. You’ll have the skills to plan your own research, considering the technical, ethical, and managerial aspects of gathering pupillometry data.",Advanced level,593 enrolled on this course
https://www.futurelearn.com/courses/radiation-protection-in-dental-practice,UK Health Security Agency,Dental Radiography: Radiation Protection in Dental Practice,4.9,(68 reviews),5 weeks,1 hr per week,Premium course,"Yes, this course provides five hours of continuous professional development (CPD) training. Current UK legislation and guidance recommend that certain staff at dental practices to undertake five hours verifiable CPD in radiography or radiation protection, every five years.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/mysteries-of-the-universe,National Tsing Hua University (NTHU),Mysteries Of The Universe,4.4,(83 reviews),6 weeks,2 hrs per week,Included in Unlimited,"Ultimately, you’ll come away with a basic understanding of what we have left to discover about the universe – including how it began and how it might end – and what astronomers are doing to attempt to solve these great mysteries.",Introductory level,"3,126 enrolled on this course"
https://www.futurelearn.com/courses/openness-in-science-and-innovation,University of Potsdam,Openness in Science and Innovation,,,8 weeks,3 hrs per week,Included in Unlimited,"Guided by international experts, you’ll create a communication and impact strategy for research to ensure you finish the course with the knowledge and resources to create openness in science and innovation.",Intermediate level,8 weeks
https://www.futurelearn.com/courses/consumers-and-environmental-safety-food-packaging-and-kitchenware,"EIT Food, University of Turin & European Institute of Innovation and Technology (EIT)",Consumer and Environmental Safety: Food Packaging and Kitchenware,4.8,(17 reviews),5 weeks,5 hrs per week,Included in Unlimited,"You’ll evaluate how chemicals can migrate from packaging and slowly affect our endocrine health, and how tests can check for safety. Ultimately, you’ll better understand how we can improve food safety in general.",Open level,"2,963 enrolled on this course"
https://www.futurelearn.com/courses/food-production-agricultural-technology-plant-biotechnology,"EIT Food, University of Cambridge & European Institute of Innovation and Technology (EIT)",Improving Food Production with Agricultural Technology and Plant Biotechnology,4.8,(85 reviews),3 weeks,3 hrs per week,Included in Unlimited,"You will become more familiar with the journey plants take, from crops in the field to food on your plate. You will explore the importance of scientific research in food security and discover the new technologies that are transforming agriculture.",Introductory level,"11,574 enrolled on this course"
https://www.futurelearn.com/courses/innovation-in-arable-farming,"EIT Food, University of Reading & European Institute of Innovation and Technology (EIT)",Innovation in Arable Farming: Technologies for Sustainable Farming Systems,4.4,(18 reviews),3 weeks,3 hrs per week,Included in Unlimited,You’ll also evaluate the potential of agri-tech to enhance production while meeting environmental and social responsibilities.,Introductory level,"2,058 enrolled on this course"
https://www.futurelearn.com/courses/an-introduction-to-food-science,"EIT Food, Queen's University Belfast & European Institute of Innovation and Technology (EIT)",Introduction to Food Science,4.4,(33 reviews),4 weeks,4 hrs per week,Included in Unlimited,"You’ll cover topics like food contaminants, food safety, ethical issues, and food sustainability considerations so that you can become a responsible partner in the food system.",Introductory level,"4,961 enrolled on this course"
https://www.futurelearn.com/courses/life-on-land,University of the Sunshine Coast,"Life on Land: Ecology, Evolution, Challenges, and Solutions",,,4 weeks,4 hrs per week,Included in Unlimited,"Throughout the course, you’ll be guided by the specialists at the University of the Sunshine Coast and learn from ecology experts to help develop your skills, confidence, and knowledge in terrestrial conservation.",Introductory level,4 weeks
https://www.futurelearn.com/courses/science-communication-for-researchers,"EIT Food, University of Turin, Universidad Autónoma de Madrid & European Institute of Innovation and Technology (EIT)",Science Communication and Public Engagement,4.6,(30 reviews),3 weeks,2 hrs per week,Included in Unlimited,"You’ll also discover guidelines for working with journalists, and how to host small events to share information with the public.",Introductory level,"5,617 enrolled on this course"
https://www.futurelearn.com/courses/the-human-microbiome,"EIT Food, University of Turin & European Institute of Innovation and Technology (EIT)",The Human Microbiome,4.6,(167 reviews),3 weeks,4 hrs per week,Included in Unlimited,"You’ll explore how your microbiome changes throughout your life, reflect on the role of food in its modulation, and explain the functions the microbiome has in the gastrointestinal tract in daily life.",Introductory level,"9,282 enrolled on this course"
https://www.futurelearn.com/courses/batteries-for-the-energy-transition-exploring-the-sustainable-value-chain,EIT RawMaterials,Batteries for the Energy Transition: Exploring the Sustainable Value Chain,,,4 weeks,4 hrs per week,Included in Unlimited,"You’ll hear from recognised educators from six European universities and research institutes as they share their knowledge concerning every step of the battery value chain, considering sustainability at every stage.",Intermediate level,4 weeks
https://www.futurelearn.com/courses/smart-urban-green-infrastructure,EIT Urban Mobility & Aalto University Lifewide Learning,Smart Urban Green Infrastructure,,,5 weeks,3 hrs per week,Included in Unlimited,"Guided by the experts at EIT Urban Mobility, you’ll finish the course with the knowledge and confidence to implement carbon-smart green infrastructure.",Introductory level,5 weeks
https://www.futurelearn.com/courses/agriculture-smart-food-urban-farming,Universiti Malaya,Agriculture: Smart Food Urban Farming,4.8,(5 reviews),2 weeks,3 hrs per week,Included in Unlimited,"With the guidance of expert educators throughout this course, you’ll be equipped with a strong focus on the development of sustainable smart food urban farming and its significance.",Intermediate level,386 enrolled on this course
https://www.futurelearn.com/courses/blue-tomorrow-understanding-the-blue-economy,Blue Tomorrow & Moananui,Blue Tomorrow: Understanding the Blue Economy,,,4 weeks,3 hrs per week,Included in Unlimited,"Through different learning tasks, you’ll explore your own short -and long-term goals and outline your action plan into the blue economy.",Introductory level,4 weeks
https://www.futurelearn.com/courses/molecular-techniques,"St George's, University of London",Genomic Technologies in Clinical Diagnostics: Molecular Techniques,4.8,(94 reviews),3 weeks,5 hrs per week,Included in Unlimited,"If you upgrade and complete both courses on FutureLearn and earn a Certificate of Achievement for each, you will have completed the teaching component of the module, should you apply to study at St George’s.",Intermediate level,"24,180 enrolled on this course"
https://www.futurelearn.com/courses/next-generation-sequencing,"St George's, University of London",Genomic Technologies in Clinical Diagnostics: Next Generation Sequencing,4.8,(61 reviews),2 weeks,5 hrs per week,Included in Unlimited,"If you upgrade and complete both courses on FutureLearn and earn a Certificate of Achievement for each, you will have completed the teaching component of the module, should you apply to study at St George’s.",Intermediate level,"28,091 enrolled on this course"
https://www.futurelearn.com/courses/how-to-set-up-an-antimicrobial-stewardship-programme,BSAC & ICARS,How to set up an Antimicrobial Stewardship Programme,,,3 weeks,2 hrs per week,Included in Unlimited,"Finally, you’ll examine strategies for educating and training everyone involved in AMS so that you can create a sustained improvement cycle.",Introductory level,3 weeks
https://www.futurelearn.com/courses/urban-stormwater-management-in-a-changing-climate,Luleå University of Technology,Urban Stormwater Management in a Changing Climate,,,3 weeks,4 hrs per week,Included in Unlimited,"Throughout the course, you’ll be guided by the specialists at Luleå University of Technology. With their expertise, you’ll gain the knowledge and skills to clearly communicate the benefits and importance of urban stormwater management in a changing climate.",Introductory level,3 weeks
https://www.futurelearn.com/courses/genomics-in-the-nhs-a-clinicians-guide-to-genomic-testing-for-rare-disease,"Health Education England & St George's, University of London",Genomics in the NHS: A Clinician's Guide to Genomic Testing for Rare Disease,4.9,(7 reviews),2 weeks,3 hrs per week,Included in Unlimited,"A free upgrade for this course is available for participants employed by the NHS or affiliated organisations. You can register for this upgrade here, or see the eligibility criteria here.",Advanced level,512 enrolled on this course
https://www.futurelearn.com/courses/espghan-recommendation-for-enteral-nutrition-in-preterm-infants,The European Society for Paediatric Gastroenterology Hepatology and Nutrition (ESPGHAN),Enteral Nutrition in Preterm Infants: ESPGHAN Recommendations,4.6,(8 reviews),4 weeks,3 hrs per week,Included in Unlimited,"By the end of the course, you’ll have the knowledge and skills to deliver more effective care in your clinical neonatal practice.",Advanced level,"1,374 enrolled on this course"
https://www.futurelearn.com/courses/genetic-genealogy-researching-your-family-tree-using-dna,University of Strathclyde,Genetic Genealogy: Researching your Family Tree using DNA,4.8,(126 reviews),6 weeks,4 hrs per week,Included in Unlimited,"With its run of successful online courses in recent years, it offers all the support and resources you need to research your family tree.",Open level,"2,177 enrolled on this course"
https://www.futurelearn.com/courses/renewable-energy-sustainable-electricity-supply-with-microgrids,University of Leeds,Renewable Energy: Sustainable Electricity Supply with Microgrids,,,2 weeks,4 hrs per week,Included in Unlimited,This skills-based course will enable you to put into practice the knowledge you’ve acquired by conducting a feasibility study for creating your own microgrid in a small village and accessing its impact. You will also have the chance to delve deeper by accessing more technical information to help you develop your expertise and explore the topic further.,Open level,407 enrolled on this course
https://www.futurelearn.com/courses/extinctions-past-present,University of Cape Town,Extinctions: Past and Present,4.8,(283 reviews),5 weeks,3 hrs per week,Included in Unlimited,"You will learn with Professor Anusuya Chinsamy-Turan – an acclaimed paleobiologist, author of a range of academic and children’s books on fossils, and former South African Woman of the Year. In 2013 she was awarded The World Academy of Science’s Sub-Saharan Prize for the Public Understanding and Popularization of Science.",Introductory level,"24,353 enrolled on this course"
https://www.futurelearn.com/courses/laser-safety-awareness,UK Health Security Agency,Laser Safety Awareness,,,3 weeks,2 hrs per week,Premium course,"Guided by the experts at the UK Health Security Agency (UKHSA), you’ll finish the course with the ability to control risk and manage laser work safely and efficiently.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/tackling-climate-crisis,University of Reading & Walker Institute,Planet Partners: Tackling the Climate Crisis Together,4.5,(15 reviews),2 weeks,2 hrs per week,Included in Unlimited,"By the end of the course, you will be able to speak confidently about climate change and its impacts, understand how it will continue to affect all areas of our lives, and be empowered to take action.",Open level,"1,307 enrolled on this course"
https://www.futurelearn.com/courses/spatial-circularity-strategies-1-introduction-to-spatial-planning,Delft University of Technology (TU Delft),Spatial Circularity Strategies 1: Introduction to Spatial Planning for a Circular Economy,,,2 weeks,3 hrs per week,Premium course,"You’ll finish this course having furthered your understanding of circularity, regional spatial development, and how the two overlap.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/circular-regions-2-measuring-circularity-transitions,Delft University of Technology (TU Delft),Spatial Circularity Strategies 2: Measuring Circularity Transitions,,,2 weeks,3 hrs per week,Premium course,"Throughout the course, you’ll be guided by the specialists at TU Delft. With their research and dedicated academic staff, you’ll finish the course with the tools and knowledge to implement and measure circularity transitions.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/circular-regions-3-urban-metabolism-and-methods-for-systemic-analysis,Delft University of Technology (TU Delft),Spatial Circularity Strategies 3: Urban Metabolism and Methods for Systemic Analysis,,,2 weeks,3 hrs per week,Premium course,"Throughout the course, you’ll learn from the academic staff at TU Delft. With their guidance, you’ll finish with the knowledge skills to carry out systemic analysis in your region.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/circular-regions-4-strategic-interventions-for-spatial-planning,Delft University of Technology (TU Delft),Spatial Circularity Strategies 4: Strategic Interventions for Spatial Planning,,,2 weeks,3 hrs per week,Premium course,"You’ll finish this course able to develop strategic spatial interventions relevant to your own context, informed by your knowledge of the processes needed to ensure its success.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/circular-regions,Delft University of Technology (TU Delft),Spatial Circularity Strategies: Introduction,,,1 week,1 hr per week,Included in Unlimited,"With this knowledge, you’ll start your journey towards an understanding and direct application of Spatial Circularity Strategy, and begin the process of circular transition in your own region.",Introductory level,1 week
https://www.futurelearn.com/courses/applications-of-calculus,BoxPlay & FutureLearn,Applications of Calculus,,,3 weeks,2 hrs per week,Premium course,"By the end of this course, you’ll have furthered your knowledge of the great calculus, understanding key concepts and their real-world applications in our ever-changing world.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/introduction-to-translational-research-for-rare-diseases,Foundation for Rare Diseases  & European Joint Programme on Rare Diseases,From Lab to Clinic: Translational Research for Rare Diseases,4.8,(5 reviews),5 weeks,4 hrs per week,Included in Unlimited,"By the end of this course, you’ll understand how, during the process of translational research, you build evidence that a treatment is safe and effective.",Introductory level,700 enrolled on this course
https://www.futurelearn.com/courses/united-for-a-sustainable-future-an-introduction,The University of Glasgow,Uniting for a Sustainable Future: An Introduction to Global Sustainability,,,3 weeks,4 hrs per week,Included in Unlimited,"By the end of this course, you’ll have the knowledge and confidence to live more sustainably as well as an understanding of how to work together to respond to global challenges.",Introductory level,3 weeks
https://www.futurelearn.com/courses/fundamentals-of-economics,Sentinel|9 & FutureLearn,Fundamentals of Economics,,,4 weeks,2 hrs per week,Premium course,"During the final week of this course, you’ll explore the different types of trade barriers, from tariffs to taxation. You’ll also look at how exchange rates work and the effect they can have on the economy.",,This is a premium course. These courses are designed for professionals from specific industries looking to learn with a smaller group of like-minded individuals.
https://www.futurelearn.com/courses/how-to-implement-industry-technologies,RMIT University & Siemens,How to Implement Industry 4.0 Technologies,,,3 weeks,3 hrs per week,Included in Unlimited,"By the end of this course, you will understand what Industry 4.0 technologies are and how your business can integrate these processes to become more efficient and effective in continuous data gathering and analysis.",Intermediate level,543 enrolled on this course
https://www.futurelearn.com/courses/teaching-mathematics-demystifying-statistics-and-probability,University of Southern Queensland,Teaching Mathematics: Demystifying Statistics and Probability,,,3 weeks,3 hrs per week,Included in Unlimited,"By the end of this course, you’ll have enhanced your understanding of the statistics and probability curriculum, and have developed new approaches to explaining concepts at a variety of levels.",Introductory level,3 weeks
https://www.futurelearn.com/courses/teaching-mathematics-overcoming-miscommunication,University of Southern Queensland,Teaching Mathematics: Overcoming Miscommunication,,,4 weeks,3 hrs per week,Included in Unlimited,"You’ll finish this course with a deeper understanding of mathematical language and effective communication. You’ll be able to develop your own teaching strategies and communication skills to explain complex concepts and deliver engaging, relatable lesson content.",Introductory level,4 weeks
https://www.futurelearn.com/courses/an-introduction-to-electronic-engineering,UK Electronic Skills Foundation,An Introduction to Electronic Engineering,4.9,(7 reviews),3 weeks,3 hrs per week,Included in Unlimited,"By the end of this course, you’ll have begun to explore the broad subject of electronic engineering and have gained insights into the potential areas of study you could pursue when studying electronics in higher education.",Introductory level,"1,725 enrolled on this course"
https://www.futurelearn.com/courses/nutrition-sensitive-agriculture,University of Leeds & University of Pretoria,A Nutritional Approach to Agriculture and Food Security,4.4,(21 reviews),2 weeks,4 hrs per week,Included in Unlimited,"This course is based on research led by experts in agriculture, nutrition and environmental sciences from the University of Leeds, the University of Pretoria and FARNPAN.",Introductory level,"2,255 enrolled on this course"
https://www.futurelearn.com/courses/human-disease-exploring-cancer-genetic-disease,University of Leeds,Causes of Human Disease: Exploring Cancer and Genetic Disease,4.7,(50 reviews),2 weeks,4 hrs per week,Included in Unlimited,"It’s widely known that some diseases run in families. The discovery of the structure of DNA and the unravelling of the genetic code has led to a deeper understanding of such diseases. We now know more about the genetic basis of cancer and how cancer cells are formed and reproduce. On this course you’ll explore the structure of DNA, its processes and learn how genetic disease results from DNA alterations. You’ll look closely at the nature of these changes, causes and risk factors – this is vital in the case of cancer, as prevention has proved to be an effective way of managing this disease.",Introductory level,"29,191 enrolled on this course"
